yearID,lgID,divID,teamID,franchID,name,Rank,G,W,L,R,RA,WSWin,LgWin
1999,NL,E,NYN,NYM,New York Mets,2,163,97,66,853,711,N,N
1999,AL,W,OAK,OAK,Oakland Athletics,2,162,87,75,893,846,N,N
1999,NL,E,PHI,PHI,Philadelphia Phillies,3,162,77,85,841,846,N,N
1999,NL,C,PIT,PIT,Pittsburgh Pirates,3,161,78,83,775,782,N,N
1999,NL,W,SDN,SDP,San Diego Padres,4,162,74,88,710,781,N,N
1999,AL,W,SEA,SEA,Seattle Mariners,3,162,79,83,859,905,N,N
1999,NL,W,SFN,SFG,San Francisco Giants,2,162,86,76,872,831,N,N
1999,NL,C,SLN,STL,St. Louis Cardinals,4,161,75,86,809,838,N,N
1999,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,69,93,772,913,N,N
1999,AL,W,TEX,TEX,Texas Rangers,1,162,95,67,945,859,N,N
1999,AL,E,TOR,TOR,Toronto Blue Jays,3,162,84,78,883,862,N,N
2000,AL,W,ANA,ANA,Anaheim Angels,3,162,82,80,864,869,N,N
2000,NL,W,ARI,ARI,Arizona Diamondbacks,3,162,85,77,792,754,N,N
2000,NL,E,ATL,ATL,Atlanta Braves,1,162,95,67,810,714,N,N
2000,AL,E,BAL,BAL,Baltimore Orioles,4,162,74,88,794,913,N,N
2000,AL,E,BOS,BOS,Boston Red Sox,2,162,85,77,792,745,N,N
2000,AL,C,CHA,CHW,Chicago White Sox,1,162,95,67,978,839,N,N
2000,NL,C,CHN,CHC,Chicago Cubs,6,162,65,97,764,904,N,N
2000,NL,C,CIN,CIN,Cincinnati Reds,2,163,85,77,825,765,N,N
2000,AL,C,CLE,CLE,Cleveland Indians,2,162,90,72,950,816,N,N
2000,NL,W,COL,COL,Colorado Rockies,4,162,82,80,968,897,N,N
2000,AL,C,DET,DET,Detroit Tigers,3,162,79,83,823,827,N,N
2000,NL,E,FLO,FLA,Florida Marlins,3,161,79,82,731,797,N,N
2000,NL,C,HOU,HOU,Houston Astros,4,162,72,90,938,944,N,N
2000,AL,C,KCA,KCR,Kansas City Royals,4,162,77,85,879,930,N,N
2000,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,86,76,798,729,N,N
2000,NL,C,MIL,MIL,Milwaukee Brewers,3,163,73,89,740,826,N,N
2000,AL,C,MIN,MIN,Minnesota Twins,5,162,69,93,748,880,N,N
2000,NL,E,MON,WSN,Montreal Expos,4,162,67,95,738,902,N,N
2000,AL,E,NYA,NYY,New York Yankees,1,161,87,74,871,814,Y,Y
2000,NL,E,NYN,NYM,New York Mets,2,162,94,68,807,738,N,Y
2000,AL,W,OAK,OAK,Oakland Athletics,1,161,91,70,947,813,N,N
2000,NL,E,PHI,PHI,Philadelphia Phillies,5,162,65,97,708,830,N,N
2000,NL,C,PIT,PIT,Pittsburgh Pirates,5,162,69,93,793,888,N,N
2000,NL,W,SDN,SDP,San Diego Padres,5,162,76,86,752,815,N,N
2000,AL,W,SEA,SEA,Seattle Mariners,2,162,91,71,907,780,N,N
2000,NL,W,SFN,SFG,San Francisco Giants,1,162,97,65,925,747,N,N
2000,NL,C,SLN,STL,St. Louis Cardinals,1,162,95,67,887,771,N,N
2000,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,161,69,92,733,842,N,N
2000,AL,W,TEX,TEX,Texas Rangers,4,162,71,91,848,974,N,N
2000,AL,E,TOR,TOR,Toronto Blue Jays,3,162,83,79,861,908,N,N
2001,AL,W,ANA,ANA,Anaheim Angels,3,162,75,87,691,730,N,N
2001,NL,W,ARI,ARI,Arizona Diamondbacks,1,162,92,70,818,677,Y,Y
2001,NL,E,ATL,ATL,Atlanta Braves,1,162,88,74,729,643,N,N
2001,AL,E,BAL,BAL,Baltimore Orioles,4,162,63,98,687,829,N,N
2001,AL,E,BOS,BOS,Boston Red Sox,2,161,82,79,772,745,N,N
2001,AL,C,CHA,CHW,Chicago White Sox,3,162,83,79,798,795,N,N
2001,NL,C,CHN,CHC,Chicago Cubs,3,162,88,74,777,701,N,N
2001,NL,C,CIN,CIN,Cincinnati Reds,5,162,66,96,735,850,N,N
2001,AL,C,CLE,CLE,Cleveland Indians,1,162,91,71,897,821,N,N
2001,NL,W,COL,COL,Colorado Rockies,5,162,73,89,923,906,N,N
2001,AL,C,DET,DET,Detroit Tigers,4,162,66,96,724,876,N,N
2001,NL,E,FLO,FLA,Florida Marlins,4,162,76,86,742,744,N,N
2001,NL,C,HOU,HOU,Houston Astros,1,162,93,69,847,769,N,N
2001,AL,C,KCA,KCR,Kansas City Royals,5,162,65,97,729,858,N,N
2001,NL,W,LAN,LAD,Los Angeles Dodgers,3,162,86,76,758,744,N,N
2001,NL,C,MIL,MIL,Milwaukee Brewers,4,162,68,94,740,806,N,N
2001,AL,C,MIN,MIN,Minnesota Twins,2,162,85,77,771,766,N,N
2001,NL,E,MON,WSN,Montreal Expos,5,162,68,94,670,812,N,N
2001,AL,E,NYA,NYY,New York Yankees,1,161,95,65,804,713,N,Y
2001,NL,E,NYN,NYM,New York Mets,3,162,82,80,642,713,N,N
2001,AL,W,OAK,OAK,Oakland Athletics,2,162,102,60,884,645,N,N
2001,NL,E,PHI,PHI,Philadelphia Phillies,2,162,86,76,746,719,N,N
2001,NL,C,PIT,PIT,Pittsburgh Pirates,6,162,62,100,657,858,N,N
2001,NL,W,SDN,SDP,San Diego Padres,4,162,79,83,789,812,N,N
2001,AL,W,SEA,SEA,Seattle Mariners,1,162,116,46,927,627,N,N
2001,NL,W,SFN,SFG,San Francisco Giants,2,162,90,72,799,748,N,N
2001,NL,C,SLN,STL,St. Louis Cardinals,2,162,93,69,814,684,N,N
2001,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,62,100,672,887,N,N
2001,AL,W,TEX,TEX,Texas Rangers,4,162,73,89,890,968,N,N
2001,AL,E,TOR,TOR,Toronto Blue Jays,3,162,80,82,767,753,N,N
2002,AL,W,ANA,ANA,Anaheim Angels,2,162,99,63,851,644,Y,Y
2002,NL,W,ARI,ARI,Arizona Diamondbacks,1,162,98,64,819,674,N,N
2002,NL,E,ATL,ATL,Atlanta Braves,1,161,101,59,708,565,N,N
2002,AL,E,BAL,BAL,Baltimore Orioles,4,162,67,95,667,773,N,N
2002,AL,E,BOS,BOS,Boston Red Sox,2,162,93,69,859,665,N,N
2002,AL,C,CHA,CHW,Chicago White Sox,2,162,81,81,856,798,N,N
2002,NL,C,CHN,CHC,Chicago Cubs,5,162,67,95,706,759,N,N
2002,NL,C,CIN,CIN,Cincinnati Reds,3,162,78,84,709,774,N,N
2002,AL,C,CLE,CLE,Cleveland Indians,3,162,74,88,739,837,N,N
2002,NL,W,COL,COL,Colorado Rockies,4,162,73,89,778,898,N,N
2002,AL,C,DET,DET,Detroit Tigers,5,161,55,106,575,864,N,N
2002,NL,E,FLO,FLA,Florida Marlins,4,162,79,83,699,763,N,N
2002,NL,C,HOU,HOU,Houston Astros,2,162,84,78,749,695,N,N
2002,AL,C,KCA,KCR,Kansas City Royals,4,162,62,100,737,891,N,N
2002,NL,W,LAN,LAD,Los Angeles Dodgers,3,162,92,70,713,643,N,N
2002,NL,C,MIL,MIL,Milwaukee Brewers,6,162,56,106,627,821,N,N
2002,AL,C,MIN,MIN,Minnesota Twins,1,161,94,67,768,712,N,N
2002,NL,E,MON,WSN,Montreal Expos,2,162,83,79,735,718,N,N
2002,AL,E,NYA,NYY,New York Yankees,1,161,103,58,897,697,N,N
2002,NL,E,NYN,NYM,New York Mets,5,161,75,86,690,703,N,N
2002,AL,W,OAK,OAK,Oakland Athletics,1,162,103,59,800,654,N,N
2002,NL,E,PHI,PHI,Philadelphia Phillies,3,161,80,81,710,724,N,N
2002,NL,C,PIT,PIT,Pittsburgh Pirates,4,161,72,89,641,730,N,N
2002,NL,W,SDN,SDP,San Diego Padres,5,162,66,96,662,815,N,N
2002,AL,W,SEA,SEA,Seattle Mariners,3,162,93,69,814,699,N,N
2002,NL,W,SFN,SFG,San Francisco Giants,2,162,95,66,783,616,N,Y
2002,NL,C,SLN,STL,St. Louis Cardinals,1,162,97,65,787,648,N,N
2002,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,161,55,106,673,918,N,N
2002,AL,W,TEX,TEX,Texas Rangers,4,162,72,90,843,882,N,N
2002,AL,E,TOR,TOR,Toronto Blue Jays,3,162,78,84,813,828,N,N
2003,AL,W,ANA,ANA,Anaheim Angels,3,162,77,85,736,743,N,N
2003,NL,W,ARI,ARI,Arizona Diamondbacks,3,162,84,78,717,685,N,N
2003,NL,E,ATL,ATL,Atlanta Braves,1,162,101,61,907,740,N,N
2003,AL,E,BAL,BAL,Baltimore Orioles,4,163,71,91,743,820,N,N
2003,AL,E,BOS,BOS,Boston Red Sox,2,162,95,67,961,809,N,N
2003,AL,C,CHA,CHW,Chicago White Sox,2,162,86,76,791,715,N,N
2003,NL,C,CHN,CHC,Chicago Cubs,1,162,88,74,724,683,N,N
2003,NL,C,CIN,CIN,Cincinnati Reds,5,162,69,93,694,886,N,N
2003,AL,C,CLE,CLE,Cleveland Indians,4,162,68,94,699,778,N,N
2003,NL,W,COL,COL,Colorado Rockies,4,162,74,88,853,892,N,N
2003,AL,C,DET,DET,Detroit Tigers,5,162,43,119,591,928,N,N
2003,NL,E,FLO,FLA,Florida Marlins,2,162,91,71,751,692,Y,Y
2003,NL,C,HOU,HOU,Houston Astros,2,162,87,75,805,677,N,N
2003,AL,C,KCA,KCR,Kansas City Royals,3,162,83,79,836,867,N,N
2003,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,85,77,574,556,N,N
2003,NL,C,MIL,MIL,Milwaukee Brewers,6,162,68,94,714,873,N,N
2003,AL,C,MIN,MIN,Minnesota Twins,1,162,90,72,801,758,N,N
2003,NL,E,MON,WSN,Montreal Expos,4,162,83,79,711,716,N,N
2003,AL,E,NYA,NYY,New York Yankees,1,163,101,61,877,716,N,Y
2003,NL,E,NYN,NYM,New York Mets,5,161,66,95,642,754,N,N
2003,AL,W,OAK,OAK,Oakland Athletics,1,162,96,66,768,643,N,N
2003,NL,E,PHI,PHI,Philadelphia Phillies,3,162,86,76,791,697,N,N
2003,NL,C,PIT,PIT,Pittsburgh Pirates,4,162,75,87,753,801,N,N
2003,NL,W,SDN,SDP,San Diego Padres,5,162,64,98,678,831,N,N
2003,AL,W,SEA,SEA,Seattle Mariners,2,162,93,69,795,637,N,N
2003,NL,W,SFN,SFG,San Francisco Giants,1,161,100,61,755,638,N,N
2003,NL,C,SLN,STL,St. Louis Cardinals,3,162,85,77,876,796,N,N
2003,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,63,99,715,852,N,N
2003,AL,W,TEX,TEX,Texas Rangers,4,162,71,91,826,969,N,N
2003,AL,E,TOR,TOR,Toronto Blue Jays,3,162,86,76,894,826,N,N
2004,AL,W,ANA,ANA,Anaheim Angels,1,162,92,70,836,734,N,N
2004,NL,W,ARI,ARI,Arizona Diamondbacks,5,162,51,111,615,899,N,N
2004,NL,E,ATL,ATL,Atlanta Braves,1,162,96,66,803,668,N,N
2004,AL,E,BAL,BAL,Baltimore Orioles,3,162,78,84,842,830,N,N
2004,AL,E,BOS,BOS,Boston Red Sox,2,162,98,64,949,768,Y,Y
2004,AL,C,CHA,CHW,Chicago White Sox,2,162,83,79,865,831,N,N
2004,NL,C,CHN,CHC,Chicago Cubs,3,162,89,73,789,665,N,N
2004,NL,C,CIN,CIN,Cincinnati Reds,4,162,76,86,750,907,N,N
2004,AL,C,CLE,CLE,Cleveland Indians,3,162,80,82,858,857,N,N
2004,NL,W,COL,COL,Colorado Rockies,4,162,68,94,833,923,N,N
2004,AL,C,DET,DET,Detroit Tigers,4,162,72,90,827,844,N,N
2004,NL,E,FLO,FLA,Florida Marlins,3,162,83,79,718,700,N,N
2004,NL,C,HOU,HOU,Houston Astros,2,162,92,70,803,698,N,N
2004,AL,C,KCA,KCR,Kansas City Royals,5,162,58,104,720,905,N,N
2004,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,93,69,761,684,N,N
2004,NL,C,MIL,MIL,Milwaukee Brewers,6,161,67,94,634,757,N,N
2004,AL,C,MIN,MIN,Minnesota Twins,1,162,92,70,780,715,N,N
2004,NL,E,MON,WSN,Montreal Expos,5,162,67,95,635,769,N,N
2004,AL,E,NYA,NYY,New York Yankees,1,162,101,61,897,808,N,N
2004,NL,E,NYN,NYM,New York Mets,4,162,71,91,684,731,N,N
2004,AL,W,OAK,OAK,Oakland Athletics,2,162,91,71,793,742,N,N
2004,NL,E,PHI,PHI,Philadelphia Phillies,2,162,86,76,840,781,N,N
2004,NL,C,PIT,PIT,Pittsburgh Pirates,5,161,72,89,680,744,N,N
2004,NL,W,SDN,SDP,San Diego Padres,3,162,87,75,768,705,N,N
2004,AL,W,SEA,SEA,Seattle Mariners,4,162,63,99,698,823,N,N
2004,NL,W,SFN,SFG,San Francisco Giants,2,162,91,71,850,770,N,N
2004,NL,C,SLN,STL,St. Louis Cardinals,1,162,105,57,855,659,N,Y
2004,AL,E,TBA,TBD,Tampa Bay Devil Rays,4,161,70,91,714,842,N,N
2004,AL,W,TEX,TEX,Texas Rangers,3,162,89,73,860,794,N,N
2004,AL,E,TOR,TOR,Toronto Blue Jays,5,161,67,94,719,823,N,N
2005,NL,W,ARI,ARI,Arizona Diamondbacks,2,162,77,85,696,856,N,N
2005,NL,E,ATL,ATL,Atlanta Braves,1,162,90,72,769,674,N,N
2005,AL,E,BAL,BAL,Baltimore Orioles,4,162,74,88,729,800,N,N
2005,AL,E,BOS,BOS,Boston Red Sox,2,162,95,67,910,805,N,N
2005,AL,C,CHA,CHW,Chicago White Sox,1,162,99,63,741,645,Y,Y
2005,NL,C,CHN,CHC,Chicago Cubs,4,162,79,83,703,714,N,N
2005,NL,C,CIN,CIN,Cincinnati Reds,5,163,73,89,820,889,N,N
2005,AL,C,CLE,CLE,Cleveland Indians,2,162,93,69,790,642,N,N
2005,NL,W,COL,COL,Colorado Rockies,5,162,67,95,740,862,N,N
2005,AL,C,DET,DET,Detroit Tigers,4,162,71,91,723,787,N,N
2005,NL,E,FLO,FLA,Florida Marlins,3,162,83,79,717,732,N,N
2005,NL,C,HOU,HOU,Houston Astros,2,163,89,73,693,609,N,Y
2005,AL,C,KCA,KCR,Kansas City Royals,5,162,56,106,701,935,N,N
2005,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,1,162,95,67,761,643,N,N
2005,NL,W,LAN,LAD,Los Angeles Dodgers,4,162,71,91,685,755,N,N
2005,NL,C,MIL,MIL,Milwaukee Brewers,3,162,81,81,726,697,N,N
2005,AL,C,MIN,MIN,Minnesota Twins,3,162,83,79,688,662,N,N
2005,AL,E,NYA,NYY,New York Yankees,1,162,95,67,886,789,N,N
2005,NL,E,NYN,NYM,New York Mets,3,162,83,79,722,648,N,N
2005,AL,W,OAK,OAK,Oakland Athletics,2,162,88,74,772,658,N,N
2005,NL,E,PHI,PHI,Philadelphia Phillies,2,162,88,74,807,726,N,N
2005,NL,C,PIT,PIT,Pittsburgh Pirates,6,162,67,95,680,769,N,N
2005,NL,W,SDN,SDP,San Diego Padres,1,162,82,80,684,726,N,N
2005,AL,W,SEA,SEA,Seattle Mariners,4,162,69,93,699,751,N,N
2005,NL,W,SFN,SFG,San Francisco Giants,3,162,75,87,649,745,N,N
2005,NL,C,SLN,STL,St. Louis Cardinals,1,162,100,62,805,634,N,N
2005,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,67,95,750,936,N,N
2005,AL,W,TEX,TEX,Texas Rangers,3,162,79,83,865,858,N,N
2005,AL,E,TOR,TOR,Toronto Blue Jays,3,162,80,82,775,705,N,N
2005,NL,E,WAS,WSN,Washington Nationals,5,162,81,81,639,673,N,N
2006,NL,W,ARI,ARI,Arizona Diamondbacks,4,162,76,86,773,788,N,N
2006,NL,E,ATL,ATL,Atlanta Braves,3,162,79,83,849,805,N,N
2006,AL,E,BAL,BAL,Baltimore Orioles,4,162,70,92,768,899,N,N
2006,AL,E,BOS,BOS,Boston Red Sox,3,162,86,76,820,825,N,N
2006,AL,C,CHA,CHW,Chicago White Sox,3,162,90,72,868,794,N,N
2006,NL,C,CHN,CHC,Chicago Cubs,6,162,66,96,716,834,N,N
2006,NL,C,CIN,CIN,Cincinnati Reds,3,162,80,82,749,801,N,N
2006,AL,C,CLE,CLE,Cleveland Indians,4,162,78,84,870,782,N,N
2006,NL,W,COL,COL,Colorado Rockies,4,162,76,86,813,812,N,N
2006,AL,C,DET,DET,Detroit Tigers,2,162,95,67,822,675,N,Y
2006,NL,E,FLO,FLA,Florida Marlins,4,162,78,84,758,772,N,N
2006,NL,C,HOU,HOU,Houston Astros,2,162,82,80,735,719,N,N
2006,AL,C,KCA,KCR,Kansas City Royals,5,162,62,100,757,971,N,N
2006,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,2,162,89,73,766,732,N,N
2006,NL,W,LAN,LAD,Los Angeles Dodgers,2,162,88,74,820,751,N,N
2006,NL,C,MIL,MIL,Milwaukee Brewers,4,162,75,87,730,833,N,N
2006,AL,C,MIN,MIN,Minnesota Twins,1,162,96,66,801,683,N,N
2006,AL,E,NYA,NYY,New York Yankees,1,162,97,65,930,767,N,N
2006,NL,E,NYN,NYM,New York Mets,1,162,97,65,834,731,N,N
2006,AL,W,OAK,OAK,Oakland Athletics,1,162,93,69,771,727,N,N
2006,NL,E,PHI,PHI,Philadelphia Phillies,2,162,85,77,865,812,N,N
2006,NL,C,PIT,PIT,Pittsburgh Pirates,5,162,67,95,691,797,N,N
2006,NL,W,SDN,SDP,San Diego Padres,1,162,88,74,731,679,N,N
2006,AL,W,SEA,SEA,Seattle Mariners,4,162,78,84,756,792,N,N
2006,NL,W,SFN,SFG,San Francisco Giants,3,161,76,85,746,790,N,N
2006,NL,C,SLN,STL,St. Louis Cardinals,1,161,83,78,781,762,Y,Y
2006,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,61,101,689,856,N,N
2006,AL,W,TEX,TEX,Texas Rangers,3,162,80,82,835,784,N,N
2006,AL,E,TOR,TOR,Toronto Blue Jays,2,162,87,75,809,754,N,N
2006,NL,E,WAS,WSN,Washington Nationals,5,162,71,91,746,872,N,N
2007,NL,W,ARI,ARI,Arizona Diamondbacks,1,162,90,72,712,732,N,N
2007,NL,E,ATL,ATL,Atlanta Braves,3,162,84,78,810,733,N,N
2007,AL,E,BAL,BAL,Baltimore Orioles,4,162,69,93,756,868,N,N
2007,AL,E,BOS,BOS,Boston Red Sox,1,162,96,66,867,657,Y,Y
2007,AL,C,CHA,CHW,Chicago White Sox,4,162,72,90,693,839,N,N
2007,NL,C,CHN,CHC,Chicago Cubs,1,162,85,77,752,690,N,N
2007,NL,C,CIN,CIN,Cincinnati Reds,5,162,72,90,783,853,N,N
2007,AL,C,CLE,CLE,Cleveland Indians,1,162,96,66,811,704,N,N
2007,NL,W,COL,COL,Colorado Rockies,2,163,90,73,860,758,N,Y
2007,AL,C,DET,DET,Detroit Tigers,2,162,88,74,887,797,N,N
2007,NL,E,FLO,FLA,Florida Marlins,5,162,71,91,790,891,N,N
2007,NL,C,HOU,HOU,Houston Astros,4,162,73,89,723,813,N,N
2007,AL,C,KCA,KCR,Kansas City Royals,5,162,69,93,706,778,N,N
2007,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,1,162,94,68,822,731,N,N
2007,NL,W,LAN,LAD,Los Angeles Dodgers,4,162,82,80,735,727,N,N
2007,NL,C,MIL,MIL,Milwaukee Brewers,2,162,83,79,801,776,N,N
2007,AL,C,MIN,MIN,Minnesota Twins,3,162,79,83,718,725,N,N
2007,AL,E,NYA,NYY,New York Yankees,2,162,94,68,968,777,N,N
2007,NL,E,NYN,NYM,New York Mets,2,162,88,74,804,750,N,N
2007,AL,W,OAK,OAK,Oakland Athletics,3,162,76,86,741,758,N,N
2007,NL,E,PHI,PHI,Philadelphia Phillies,1,162,89,73,892,821,N,N
2007,NL,C,PIT,PIT,Pittsburgh Pirates,6,162,68,94,724,846,N,N
2007,NL,W,SDN,SDP,San Diego Padres,3,163,89,74,741,666,N,N
2007,AL,W,SEA,SEA,Seattle Mariners,2,162,88,74,794,813,N,N
2007,NL,W,SFN,SFG,San Francisco Giants,5,162,71,91,683,720,N,N
2007,NL,C,SLN,STL,St. Louis Cardinals,3,162,78,84,725,829,N,N
2007,AL,E,TBA,TBD,Tampa Bay Devil Rays,5,162,66,96,782,944,N,N
2007,AL,W,TEX,TEX,Texas Rangers,4,162,75,87,816,844,N,N
2007,AL,E,TOR,TOR,Toronto Blue Jays,3,162,83,79,753,699,N,N
2007,NL,E,WAS,WSN,Washington Nationals,4,162,73,89,673,783,N,N
2008,NL,W,ARI,ARI,Arizona Diamondbacks,2,162,82,80,720,706,N,N
2008,NL,E,ATL,ATL,Atlanta Braves,4,162,72,90,753,778,N,N
2008,AL,E,BAL,BAL,Baltimore Orioles,5,161,68,93,782,869,N,N
2008,AL,E,BOS,BOS,Boston Red Sox,2,162,95,67,845,694,N,N
2008,AL,C,CHA,CHW,Chicago White Sox,1,163,89,74,811,729,N,N
2008,NL,C,CHN,CHC,Chicago Cubs,1,161,97,64,855,671,N,N
2008,NL,C,CIN,CIN,Cincinnati Reds,5,162,74,88,704,800,N,N
2008,AL,C,CLE,CLE,Cleveland Indians,3,162,81,81,805,761,N,N
2008,NL,W,COL,COL,Colorado Rockies,3,162,74,88,747,822,N,N
2008,AL,C,DET,DET,Detroit Tigers,5,162,74,88,821,857,N,N
2008,NL,E,FLO,FLA,Florida Marlins,3,161,84,77,770,767,N,N
2008,NL,C,HOU,HOU,Houston Astros,3,161,86,75,712,743,N,N
2008,AL,C,KCA,KCR,Kansas City Royals,4,162,75,87,691,781,N,N
2008,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,1,162,100,62,765,697,N,N
2008,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,84,78,700,648,N,N
2008,NL,C,MIL,MIL,Milwaukee Brewers,2,162,90,72,750,689,N,N
2008,AL,C,MIN,MIN,Minnesota Twins,2,163,88,75,829,745,N,N
2008,AL,E,NYA,NYY,New York Yankees,3,162,89,73,789,727,N,N
2008,NL,E,NYN,NYM,New York Mets,2,162,89,73,799,715,N,N
2008,AL,W,OAK,OAK,Oakland Athletics,3,161,75,86,646,690,N,N
2008,NL,E,PHI,PHI,Philadelphia Phillies,1,162,92,70,799,680,Y,Y
2008,NL,C,PIT,PIT,Pittsburgh Pirates,6,162,67,95,735,884,N,N
2008,NL,W,SDN,SDP,San Diego Padres,5,162,63,99,637,764,N,N
2008,AL,W,SEA,SEA,Seattle Mariners,4,162,61,101,671,811,N,N
2008,NL,W,SFN,SFG,San Francisco Giants,4,162,72,90,640,759,N,N
2008,NL,C,SLN,STL,St. Louis Cardinals,4,162,86,76,779,725,N,N
2008,AL,E,TBA,TBD,Tampa Bay Rays,1,162,97,65,774,671,N,Y
2008,AL,W,TEX,TEX,Texas Rangers,2,162,79,83,901,967,N,N
2008,AL,E,TOR,TOR,Toronto Blue Jays,4,162,86,76,714,610,N,N
2008,NL,E,WAS,WSN,Washington Nationals,5,161,59,102,641,825,N,N
2009,NL,W,ARI,ARI,Arizona Diamondbacks,5,162,70,92,720,782,N,N
2009,NL,E,ATL,ATL,Atlanta Braves,3,162,86,76,735,641,N,N
2009,AL,E,BAL,BAL,Baltimore Orioles,5,162,64,98,741,876,N,N
2009,AL,E,BOS,BOS,Boston Red Sox,2,162,95,67,872,736,N,N
2009,AL,C,CHA,CHW,Chicago White Sox,3,162,79,83,724,732,N,N
2009,NL,C,CHN,CHC,Chicago Cubs,2,161,83,78,707,672,N,N
2009,NL,C,CIN,CIN,Cincinnati Reds,4,162,78,84,673,723,N,N
2009,AL,C,CLE,CLE,Cleveland Indians,4,162,65,97,773,865,N,N
2009,NL,W,COL,COL,Colorado Rockies,2,162,92,70,804,715,N,N
2009,AL,C,DET,DET,Detroit Tigers,2,163,86,77,743,745,N,N
2009,NL,E,FLO,FLA,Florida Marlins,2,162,87,75,772,766,N,N
2009,NL,C,HOU,HOU,Houston Astros,5,162,74,88,643,770,N,N
2009,AL,C,KCA,KCR,Kansas City Royals,4,162,65,97,686,842,N,N
2009,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,1,162,97,65,883,761,N,N
2009,NL,W,LAN,LAD,Los Angeles Dodgers,1,162,95,67,780,611,N,N
2009,NL,C,MIL,MIL,Milwaukee Brewers,3,162,80,82,785,818,N,N
2009,AL,C,MIN,MIN,Minnesota Twins,1,163,87,76,817,765,N,N
2009,AL,E,NYA,NYY,New York Yankees,1,162,103,59,915,753,Y,Y
2009,NL,E,NYN,NYM,New York Mets,4,162,70,92,671,757,N,N
2009,AL,W,OAK,OAK,Oakland Athletics,4,162,75,87,759,761,N,N
2009,NL,E,PHI,PHI,Philadelphia Phillies,1,162,93,69,820,709,N,Y
2009,NL,C,PIT,PIT,Pittsburgh Pirates,6,161,62,99,636,768,N,N
2009,NL,W,SDN,SDP,San Diego Padres,4,162,75,87,638,769,N,N
2009,AL,W,SEA,SEA,Seattle Mariners,3,162,85,77,640,692,N,N
2009,NL,W,SFN,SFG,San Francisco Giants,3,162,88,74,657,611,N,N
2009,NL,C,SLN,STL,St. Louis Cardinals,1,162,91,71,730,640,N,N
2009,AL,E,TBA,TBD,Tampa Bay Rays,3,162,84,78,803,754,N,N
2009,AL,W,TEX,TEX,Texas Rangers,2,162,87,75,784,740,N,N
2009,AL,E,TOR,TOR,Toronto Blue Jays,4,162,75,87,798,771,N,N
2009,NL,E,WAS,WSN,Washington Nationals,5,162,59,103,710,874,N,N
2010,NL,W,ARI,ARI,Arizona Diamondbacks,5,162,65,97,713,836,N,N
2010,NL,E,ATL,ATL,Atlanta Braves,2,162,91,71,738,629,N,N
2010,AL,E,BAL,BAL,Baltimore Orioles,5,162,66,96,613,785,N,N
2010,AL,E,BOS,BOS,Boston Red Sox,3,162,89,73,818,744,N,N
2010,AL,C,CHA,CHW,Chicago White Sox,2,162,88,74,752,704,N,N
2010,NL,C,CHN,CHC,Chicago Cubs,5,162,75,87,685,767,N,N
2010,NL,C,CIN,CIN,Cincinnati Reds,1,162,91,71,790,685,N,N
2010,AL,C,CLE,CLE,Cleveland Indians,4,162,69,93,646,752,N,N
2010,NL,W,COL,COL,Colorado Rockies,3,162,83,79,770,717,N,N
2010,AL,C,DET,DET,Detroit Tigers,3,162,81,81,751,743,N,N
2010,NL,E,FLO,FLA,Florida Marlins,3,162,80,82,719,717,N,N
2010,NL,C,HOU,HOU,Houston Astros,4,162,76,86,611,729,N,N
2010,AL,C,KCA,KCR,Kansas City Royals,5,162,67,95,676,845,N,N
2010,AL,W,LAA,ANA,Los Angeles Angels of Anaheim,3,162,80,82,681,702,N,N
2010,NL,W,LAN,LAD,Los Angeles Dodgers,4,162,80,82,667,692,N,N
2010,NL,C,MIL,MIL,Milwaukee Brewers,3,162,77,85,750,804,N,N
2010,AL,C,MIN,MIN,Minnesota Twins,1,162,94,68,781,671,N,N
2010,AL,E,NYA,NYY,New York Yankees,2,162,95,67,859,693,N,N
2010,NL,E,NYN,NYM,New York Mets,4,162,79,83,656,652,N,N
2010,AL,W,OAK,OAK,Oakland Athletics,2,162,81,81,663,626,N,N
2010,NL,E,PHI,PHI,Philadelphia Phillies,1,162,97,65,772,640,N,N
2010,NL,C,PIT,PIT,Pittsburgh Pirates,6,162,57,105,587,866,N,N
2010,NL,W,SDN,SDP,San Diego Padres,2,162,90,72,665,581,N,N
2010,AL,W,SEA,SEA,Seattle Mariners,4,162,61,101,513,698,N,N
2010,NL,W,SFN,SFG,San Francisco Giants,1,162,92,70,697,583,Y,Y
